試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ00660967,,,UX14393,個,1,JPY,0,,2014/2/16,2019/2/15,,60,0,1,660967,2200,,
QJ00661146,,,UX14393,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,687881,2600,,
QJ00661163,,,UX142E2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,661163,1100,,
QJ00661163,,,UX142E2,個,1,JPY,0,,2018/1/1,2018/12/31,,12,0,1,661163,1200,,
QJ00661163,,,UX142E2,個,1,JPY,0,,2019/1/1,2019/12/31,,12,0,1,661163,1300,,
QJ00661300,,,UX142K3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,1800,,
QJ00661300,,,UX144A3,個,500,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,1900,,
QJ00661300,,,UX14005,個,200,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,2000,,
QJ00661300,,,UX141G3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,2100,,
QJ00661300,,,UX142G2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,2300,,
QJ00661300,,,UX14293,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,2400,,
QJ00661300,,,UX142K3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,4300,,
QJ00661300,,,UX143U3,個,40,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,4400,,
QJ00661300,,,UX144X3,個,40,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,4500,,
QJ00661300,,,UX141G3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,4600,,
QJ00661300,,,UX142K3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,5900,,
QJ00661300,,,UX143U3,個,40,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,6000,,
QJ00661300,,,UX144X3,個,40,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,6100,,
QJ00661300,,,UX141G3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686410,6200,,
QJ00661341,,,UXA40T2,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,669759,1700,,
QJ00661592,,,UX14403,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,661827,100,,
QJ00661960,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,685593,2300,,
QJ00662004,,,UX14413,個,1,JPY,0,,2014/2/1,2018/1/31,,48,0,1,662004,500,,
QJ00662266,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,662447,100,,
QJ00662359,,,UX14383,個,1,JPY,0,,2014/1/25,2019/1/31,,60,0,1,672203,3000,,
QJ00663106,,,UX14383,個,1,JPY,0,,2014/1/25,2018/5/31,,52,0,1,663106,200,,
QJ00663860,,,UX14383,個,1,JPY,0,,2014/1/24,2019/1/23,,60,0,1,673203,1900,,
QJ00664403,,,UX14403,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,665072,100,,
QJ00664525,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,664525,3000,,
QJ00664577,,,UX14383,個,1,JPY,0,,2014/1/22,2018/12/20,,59,0,1,664577,200,,
QJ00664578,,,UX14383,個,1,JPY,0,,2014/1/22,2018/12/20,,59,0,1,664578,200,,
QJ00664823,,,UX14383,個,1,JPY,0,,2014/1/20,2019/1/19,,60,0,1,664823,200,,
QJ00665090,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,670003,1800,,
QJ00665154,,,UX141D3,個,1,JPY,0,,2014/1/24,2019/1/23,,60,0,1,665454,200,,
QJ00665322,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,665322,200,,
QJ00666112,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,666282,200,,
QJ00666325,,,UX141G3,個,1,JPY,0,,2014/1/29,2019/1/31,,60,0,1,686275,2400,,
QJ00667016,,,UX14403,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,667016,2500,,
QJ00667073,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,688359,2000,,
QJ00667162,,,UX14403,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,667162,200,,
QJ00667202,,,UX14413,個,1,JPY,0,,2014/1/1,2017/12/31,,48,0,1,667631,100,,
QJ00667863,,,UX142J2,個,1,JPY,0,,2013/12/1,2018/11/30,,60,0,1,667863,100,,
QJ00667970,,,UX141E3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,671929,1400,,
QJ00668524,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,673170,2400,,
QJ00668648,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,669530,2500,,
QJ00668651,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,670018,2700,,
QJ00668654,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,668654,100,,
QJ00669263,,,UX14413,個,1,JPY,0,,2014/2/1,2018/1/31,,48,0,1,670126,100,,
QJ00669366,,,UX14413,個,1,JPY,0,,2014/2/1,2018/1/31,,48,0,1,669366,800,,
QJ00669803,,,UX14383,個,1,JPY,0,,2014/1/23,2019/1/22,,60,0,1,669803,100,,
QJ00670132,,,UX142N2,個,25,JPY,0,,2014/2/1,2019/1/31,,60,0,1,673712,2200,,
QJ00670132,,,UX14373,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,673712,2400,,
QJ00670132,,,UX14413,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,673712,2500,,
QJ00670439,,,UX141G3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,673638,900,,
QJ00670439,,,UX142K3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,673638,1000,,
QJ00670439,,,UX143S3,個,20,JPY,0,,2014/3/1,2019/2/28,,60,0,1,673638,1100,,
QJ00670439,,,UX143P3,個,3,JPY,0,,2014/3/1,2019/2/28,,60,0,1,673638,1200,,
QJ00670439,,,UX144W3,個,30,JPY,0,,2014/3/1,2019/2/28,,60,0,1,673638,1300,,
QJ00670499,,,UX14383,個,1,JPY,0,,2014/1/22,2019/1/21,,60,0,1,670499,200,,
QJ00670967,,,UX14383,個,1,JPY,0,,2013/12/12,2018/12/31,,61,0,1,671132,100,,
QJ00671351,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686732,1900,,
QJ00671903,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,672199,200,,
QJ00672137,,,UX14403,個,1,JPY,0,,2014/2/1,2017/12/31,,47,0,1,672433,100,,
QJ00672361,,,UX141D3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,675099,2700,,
QJ00673078,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,673558,100,,
QJ00674031,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,681784,1700,,
QJ00674032,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,684507,2300,,
QJ00674659,,,UX142E2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,674659,500,,
QJ00674659,,,UX142E2,個,1,JPY,0,,2018/1/1,2018/12/31,,12,0,1,674659,600,,
QJ00675353,,,UX142K3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,691298,1200,,
QJ00675353,,,UX142M3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,691298,1300,,
QJ00675353,,,UX142N3,個,10,JPY,0,,2014/2/1,2019/1/31,,60,0,1,691298,1400,,
QJ00675353,,,UX142T3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,691298,1500,,
QJ00675353,,,UX142U3,個,10,JPY,0,,2014/2/1,2019/1/31,,60,0,1,691298,1600,,
QJ00675353,,,UX141G3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,691298,1700,,
QJ00675997,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,690580,1800,,
QJ00676134,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,677360,100,,
QJ00676198,,,UX14383,個,1,JPY,0,,2014/2/15,2019/2/14,,60,0,1,684190,100,,
QJ00676326,,,UX14383,個,1,JPY,0,,2014/2/12,2019/1/31,,60,0,1,690067,2400,,
QJ00676672,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,679121,2400,,
QJ00676729,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,687434,200,,
QJ00676915,,,UX14383,個,1,JPY,0,,2014/3/1,2018/2/28,,48,0,1,688646,2000,,
QJ00677480,,,UX141C3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,692530,200,,
QJ00677537,,,UX14383,個,1,JPY,0,,2013/10/10,2018/10/9,,60,0,1,679378,100,,
QJ00677666,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,677666,100,,
QJ00678274,,,UX141D3,個,1,JPY,0,,2014/2/9,2019/2/8,,60,0,1,678274,100,,
QJ00678487,,,UX142K3,個,1,JPY,0,,2014/2/20,2019/2/19,,60,0,1,690983,2400,,
QJ00678487,,,UX143U3,個,40,JPY,0,,2014/2/20,2019/2/19,,60,0,1,690983,2500,,
QJ00678487,,,UX141G3,個,1,JPY,0,,2014/2/20,2019/2/19,,60,0,1,690983,2600,,
QJ00678504,,,UX14383,個,1,JPY,0,,2014/2/13,2019/2/12,,60,0,1,679377,100,,
QJ00678931,,,UX14393,個,1,JPY,0,,2014/2/3,2019/2/2,,60,0,1,679028,200,,
QJ00679734,,,UX14383,個,1,JPY,0,,2014/2/20,2019/2/19,,60,0,1,687448,2700,,
QJ00679737,,,UX14383,個,1,JPY,0,,2014/2/21,2019/2/28,,60,0,1,691424,2400,,
QJ00679888,,,UX14383,個,1,JPY,0,,2014/2/11,2019/2/11,,60,0,1,680025,100,,
QJ00680700,,,UX141C3,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,681666,100,,
QJ00680700,,,UX14205,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,681666,200,,
QJ00681179,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,693065,2900,,
QJ00681272,,,UX143S3,個,20,JPY,0,,2014/2/14,2019/2/13,,60,0,1,692175,100,,
QJ00681272,,,UX142K3,個,1,JPY,0,,2014/2/14,2019/2/13,,60,0,1,692175,200,,
QJ00681379,,,UX14383,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,692114,1500,,
QJ00681473,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,689771,1400,,
QJ00681524,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,692681,1700,,
QJ00681708,,,UX14413,個,1,JPY,0,,2014/2/1,2018/1/31,,48,0,1,681708,400,,
QJ00681791,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,681895,2400,,
QJ00681928,,,UX141D3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,681928,200,,
QJ00682639,,,UX142K3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,718166,1200,,
QJ00682639,,,UX143T3,個,30,JPY,0,,2014/3/1,2019/2/28,,60,0,1,718166,1300,,
QJ00682639,,,UX144V3,個,20,JPY,0,,2014/3/1,2019/2/28,,60,0,1,718166,1400,,
QJ00682639,,,UX141G3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,718166,1500,,
QJ00682699,,,UX14383,個,1,JPY,0,,2014/2/16,2019/1/31,,60,0,1,682876,100,,
QJ00683466,,,UX14383,個,1,JPY,0,,2014/2/20,2019/2/19,,60,0,1,683466,100,,
QJ00683674,,,UX14383,個,1,JPY,0,,2014/1/1,2018/12/31,,60,0,1,685687,200,,
QJ00683819,,,UX14383,個,1,JPY,0,,2014/2/19,2019/2/18,,60,0,1,683967,200,,
QJ00683828,,,UXA40T3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,683828,1700,,
QJ00683833,,,UX141C3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,684634,3900,,
QJ00683835,,,UX14383,個,1,JPY,0,,2014/2/17,2019/2/16,,60,0,1,684720,100,,
QJ00683865,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,683865,100,,
QJ00684123,,,UX14383,個,1,JPY,0,,2014/1/6,2019/1/5,,60,0,1,686508,100,,
QJ00684243,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,684243,200,,
QJ00684351,,,UX14403,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,712173,3200,,
QJ00684353,,,UX142G2,個,1,JPY,0,,2017/1/1,2017/12/31,,12,0,1,684353,1100,,
QJ00684353,,,UX142G2,個,1,JPY,0,,2018/1/1,2018/12/31,,12,0,1,684353,1200,,
QJ00684783,,,UX14383,個,1,JPY,0,,2014/2/20,2019/1/19,,59,0,1,684783,200,,
QJ00684834,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,706051,1900,,
QJ00684853,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,706279,2000,,
QJ00684956,,,UX142K3,個,1,JPY,0,,2014/3/3,2019/3/2,,60,0,1,684956,200,,
QJ00684956,,,UX143W3,個,200,JPY,0,,2014/3/3,2019/3/2,,60,0,1,684956,300,,
QJ00684956,,,UX141G3,個,1,JPY,0,,2014/3/3,2019/3/2,,60,0,1,684956,400,,
QJ00685659,,,UX14393,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,685659,100,,
QJ00685718,,,UX141D3,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,685718,2900,,
QJ00685720,,,UX14393,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,685720,3300,,
QJ00685722,,,UX14383,個,1,JPY,0,,2014/2/18,2019/1/31,,59,0,1,686052,100,,
QJ00685793,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,685793,1900,,
QJ00685814,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,703428,1700,,
QJ00685942,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,686256,100,,
QJ00686031,,,UX14383,個,1,JPY,0,,2014/2/26,2019/2/25,,60,0,1,686031,2300,,
QJ00686281,,,UX141E3,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,688321,100,,
QJ00686485,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,686485,100,,
QJ00686657,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,701442,2000,,
QJ00686882,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,686882,100,,
QJ00686927,,,UXA40T2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,697971,1400,,
QJ00687494,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,708358,3400,,
QJ00687495,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,691948,2500,,
QJ00687586,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,720024,3500,,
QJ00689425,,,UX14383,個,1,JPY,0,,2014/3/8,2019/3/7,,60,0,1,711984,2700,,
QJ00689428,,,UX14383,個,1,JPY,0,,2014/3/10,2019/3/9,,60,0,1,721284,2700,,
QJ00689517,,,UX141C3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,690161,2100,,
QJ00689651,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,689651,2900,,
QJ00690126,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,700226,1900,,
QJ00690127,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,700228,1900,,
QJ00690220,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,690220,200,,
QJ00690307,,,UX14383,個,1,JPY,0,,2014/2/1,2019/2/28,,61,0,1,692552,1600,,
QJ00690341,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,690341,100,,
QJ00690664,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,714864,3300,,
QJ00691467,,,UX14413,個,1,JPY,0,,2014/3/1,2018/2/28,,48,0,1,691467,100,,
QJ00691570,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,691570,100,,
QJ00691571,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,691571,100,,
QJ00691913,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,703991,2200,,
QJ00691932,,,UX14393,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,692303,100,,
QJ00692294,,,UX14413,個,1,JPY,0,,2014/2/1,2018/1/31,,48,0,1,692683,100,,
QJ00692876,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,709456,2900,,
QJ00692996,,,UX14383,個,1,JPY,0,,2014/2/12,2019/2/11,,60,0,1,694715,1600,,
QJ00693505,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,698443,1700,,
QJ00693624,,,UX14393,個,1,JPY,0,,2014/3/5,2019/2/5,,59,0,1,718677,3000,,
QJ00695559,,,UX14393,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,695582,100,,
QJ00695774,,,UX14393,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,695774,2900,,
QJ00695777,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,707342,3500,,
QJ00695809,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/30,,60,0,1,717067,200,,
QJ00695898,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,712139,1500,,
QJ00696604,,,UXA40T2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,711968,1600,,
QJ00696637,,,UX14383,個,1,JPY,0,,2014/2/26,2019/2/25,,60,0,1,696637,200,,
QJ00696639,,,UX14395,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,709920,300,,
QJ00696853,,,UX149R1,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,712031,2300,,
QJ00697380,,,UX14383,個,1,JPY,0,,2014/3/17,2019/3/16,,60,0,1,718537,2000,,
QJ00697418,,,UXA40T2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,713738,2000,,
QJ00697640,,,UX14383,個,1,JPY,0,,2014/3/13,2019/3/31,,61,0,1,715500,2400,,
QJ00698092,,,UX14383,個,1,JPY,0,,2014/3/14,2019/3/28,,60,0,1,714914,2400,,
QJ00698092,,,UX14395,個,1,JPY,0,,2014/3/14,2019/3/28,,60,0,1,714914,2500,,
QJ00698092,,,UX141A3,個,1,JPY,0,,2014/3/14,2019/3/28,,60,0,1,714914,2600,,
QJ00698100,,,UX14383,個,1,JPY,0,,2014/3/10,2019/3/31,,61,0,1,718192,1800,,
QJ00698216,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,708411,1700,,
QJ00698260,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,716854,2700,,
QJ00698548,,,UX14413,個,1,JPY,0,,2014/3/1,2018/2/28,,48,0,1,698606,100,,
QJ00698648,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,698648,100,,
QJ00698933,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720914,2800,,
QJ00699090,,,UXA40T3,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,700014,100,,
QJ00699159,,,UX141E3,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,699159,200,,
QJ00699181,,,UX142K3,個,1,JPY,0,,2014/3/19,2019/3/18,,60,0,1,716465,1400,,
QJ00699181,,,UX143T3,個,30,JPY,0,,2014/3/19,2019/3/18,,60,0,1,716465,1500,,
QJ00699181,,,UX144Y3,個,50,JPY,0,,2014/3/19,2019/3/18,,60,0,1,716465,1600,,
QJ00699181,,,UX144T3,個,4,JPY,0,,2014/3/19,2019/3/18,,60,0,1,716465,1700,,
QJ00699181,,,UX141G3,個,1,JPY,0,,2014/3/19,2019/3/18,,60,0,1,716465,1800,,
QJ00699829,,,UX141F3,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,707326,2200,,
QJ00699842,,,UX14383,個,1,JPY,0,,2014/3/20,2019/3/19,,60,0,1,709898,2000,,
QJ00699892,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,716773,2800,,
QJ00700525,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,700525,100,,
QJ00700563,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,700563,100,,
QJ00700649,,,UX142E2,個,1,JPY,0,,2017/2/1,2018/1/31,,12,0,1,700649,1200,,
QJ00700649,,,UX142E2,個,1,JPY,0,,2018/2/1,2019/1/31,,12,0,1,700649,1300,,
QJ00700690,,,UX14393,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,704529,200,,
QJ00700736,,,UX144Y3,個,50,JPY,0,,2014/3/24,2019/3/31,,60,0,1,711985,800,,
QJ00700736,,,UX142K3,個,1,JPY,0,,2014/3/24,2019/3/31,,60,0,1,711985,900,,
QJ00700775,,,UX141F3,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,719025,3500,,
QJ00700852,,,UX14383,個,1,JPY,0,,2014/2/1,2019/1/31,,60,0,1,700852,100,,
QJ00701408,,,UX14383,個,1,JPY,0,,2014/4/18,2019/4/17,,60,0,1,715146,1400,,
QJ00701541,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,709907,2400,,
QJ00702226,,,UX142K3,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,1400,,
QJ00702226,,,UX143S3,個,20,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,1500,,
QJ00702226,,,UX143P3,個,3,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,1600,,
QJ00702226,,,UX144V3,個,20,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,1700,,
QJ00702226,,,UX144U3,個,5,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,1800,,
QJ00702226,,,UX144S3,個,3,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,1900,,
QJ00702226,,,UX141G3,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,720981,2000,,
QJ00702257,,,UXA40T2,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,719890,1400,,
QJ00702683,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,711892,2200,,
QJ00703082,,,UX141D3,個,1,JPY,0,,2014/3/25,2019/3/24,,60,0,1,718305,2700,,
QJ00703122,,,UX14383,個,1,JPY,0,,2014/3/14,2019/3/16,,60,0,1,704655,100,,
QJ00703155,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,703155,200,,
QJ00703156,,,UX14393,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,703156,200,,
QJ00703245,,,UXA40T2,個,1,JPY,0,,2014/4/8,2019/4/7,,60,0,1,718515,1200,,
QJ00703247,,,UX14383,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,718493,2900,,
QJ00703349,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,718911,2000,,
QJ00703514,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,718582,2600,,
QJ00703563,,,UX14383,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,721435,1800,,
QJ00703658,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,703658,100,,
QJ00704017,,,UX142E2,個,1,JPY,0,,2017/4/1,2018/3/31,,12,0,1,704017,500,,
QJ00704017,,,UX142E2,個,1,JPY,0,,2018/4/1,2019/3/31,,12,0,1,704017,600,,
QJ00704553,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,704553,2100,,
QJ00704595,,,UX141E3,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,704702,200,,
QJ00704861,,,UX14393,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,719822,2800,,
QJ00704893,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,716964,2200,,
QJ00705387,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,708686,200,,
QJ00705433,,,UX14383,個,1,JPY,0,,2014/5/12,2019/5/11,,60,0,1,717939,2000,,
QJ00705435,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,718241,3500,,
QJ00705653,,,UX142K3,個,1,JPY,0,,2014/3/1,2019/3/1,,60,0,1,708673,100,,
QJ00705653,,,UX142N3,個,10,JPY,0,,2014/3/1,2019/3/1,,60,0,1,708673,200,,
QJ00705653,,,UX143P3,個,3,JPY,0,,2014/3/1,2019/3/1,,60,0,1,708673,300,,
QJ00705653,,,UX143P3,個,3,JPY,0,,2014/3/1,2019/2/28,,60,0,1,708673,400,,
QJ00705653,,,UX142U3,個,10,JPY,0,,2014/3/1,2019/3/1,,60,0,1,708673,500,,
QJ00705653,,,UX144S3,個,3,JPY,0,,2014/3/1,2019/3/1,,60,0,1,708673,600,,
QJ00705653,,,UX144S3,個,3,JPY,0,,2014/3/1,2019/2/28,,60,0,1,708673,700,,
QJ00706094,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,706602,200,,
QJ00706098,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,716463,2300,,
QJ00706099,,,UX14413,個,1,JPY,0,,2014/3/1,2018/2/28,,48,0,1,706099,400,,
QJ00706102,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,717842,1700,,
QJ00706108,,,UX14383,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,719650,1900,,
QJ00706110,,,UX14383,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,706110,100,,
QJ00706126,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,713845,2900,,
QJ00706389,,,UX14383,個,1,JPY,0,,2014/4/21,2019/4/20,,60,0,1,706389,1600,,
QJ00706434,,,UX14383,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,707451,100,,
QJ00706435,,,UXA40T2,個,1,JPY,0,,2014/3/27,2019/3/26,,60,0,1,717828,1800,,
QJ00706547,,,UX14383,個,1,JPY,0,,2014/3/28,2019/3/27,,60,0,1,718961,2200,,
QJ00706597,,,UXA40T2,個,1,JPY,0,,2014/4/1,2019/3/31,,60,0,1,707034,200,,
QJ00707259,,,UX14383,個,1,JPY,0,,2014/5/1,2019/4/30,,60,0,1,714276,2200,,
QJ00707521,,,UX14383,個,1,JPY,0,,2014/3/1,2019/2/28,,60,0,1,708163,200,,
QJ00707633,,,UX142K3,個,1,JPY,0,,2014/4/2,2019/4/1,,60,0,1,719702,400,,
