試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ00859733,,,UX144V3,個,20,JPY,0,,2014/10/12,2019/9/30,,60,0,1,859733,300,,
QJ00859733,,,UX141G3,個,1,JPY,0,,2014/10/12,2019/9/30,,60,0,1,859733,400,,
QJ00863161,,,UX14425,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,863161,200,,
QJ00863161,,,UX14425,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,863161,300,,
QJ00863161,,,UX14425,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,863161,400,,
QJ00863161,,,UX14425,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,863161,500,,
QJ00863161,,,UX14425,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,863161,600,,
QJ00863314,,,UX142F2,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,863314,600,,
QJ00863742,,,UX141A2,個,1,JPY,0,,2014/4/1,2018/6/30,,51,0,1,863742,200,,
QJ00864058,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,864058,2400,,
QJ00864155,,,UX14403,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,864155,100,,
QJ00864713,,,UX142K3,個,1,JPY,0,,2014/11/10,2019/11/9,,60,0,1,912235,2300,,
QJ00864713,,,UX142P3,個,100,JPY,0,,2014/11/10,2019/11/9,,60,0,1,912235,2400,,
QJ00864713,,,UX143V3,個,50,JPY,0,,2014/11/10,2019/11/9,,60,0,1,912235,2500,,
QJ00864713,,,UX141G3,個,1,JPY,0,,2014/11/10,2019/11/9,,60,0,1,912235,2600,,
QJ00864917,,,UX141C3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,864917,300,,
QJ00864970,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,873853,2600,,
QJ00865152,,,UX141D3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,865152,100,,
QJ00865330,,,UX149R1,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,885408,3700,,
QJ00865663,,,UX14383,個,1,JPY,0,,2014/11/4,2019/11/3,,60,0,1,865663,100,,
QJ00865829,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,865829,100,,
QJ00866927,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,866927,100,,
QJ00867354,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/30,,60,0,1,867354,200,,
QJ00867512,,,UX142K3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,867512,200,,
QJ00867512,,,UX143U3,個,40,JPY,0,,2014/11/1,2019/10/31,,60,0,1,867512,300,,
QJ00867512,,,UX14995,個,100,JPY,0,,2014/11/1,2019/10/31,,60,0,1,867512,400,,
QJ00867512,,,UX141G3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,867512,500,,
QJ00868811,,,UX14403,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,868811,100,,
QJ00869166,,,UX14383,個,1,JPY,0,,2014/10/9,2019/10/31,,61,0,1,869166,200,,
QJ00869167,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,869167,200,,
QJ00870226,,,UX14393,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,875093,3200,,
QJ00870399,,,UX142K3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,870399,100,,
QJ00870399,,,UX143X3,個,300,JPY,0,,2014/10/1,2019/9/30,,60,0,1,870399,200,,
QJ00870399,,,UX14015,個,300,JPY,0,,2014/10/1,2019/9/30,,60,0,1,870399,300,,
QJ00870399,,,UX141G3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,870399,400,,
QJ00870537,,,UX149R1,個,1,JPY,0,,2014/10/31,2018/10/30,,48,0,1,874892,3000,,
QJ00872537,,,UX141A3,個,1,JPY,0,,2014/4/1,2018/9/30,,54,0,1,872537,100,,
QJ00872960,,,UX141A2,個,1,JPY,0,,2014/4/1,2018/3/31,,48,0,1,872960,100,,
QJ00873266,,,UX14383,個,1,JPY,0,,2014/10/30,2019/11/1,,60,0,1,873266,100,,
QJ00873441,,,UX140U3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,873441,100,,
QJ00873441,,,UX14395,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,873441,200,,
QJ00873441,,,UX14395,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,873441,300,,
QJ00873638,,,UXA40T2,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,891257,2000,,
QJ00873860,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,873860,100,,
QJ00874064,,,UX142K3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,874064,400,,
QJ00874064,,,UX143T3,個,30,JPY,0,,2014/11/1,2019/10/31,,60,0,1,874064,500,,
QJ00874064,,,UX141G3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,874064,600,,
QJ00874469,,,UX14413,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,874469,400,,
QJ00874494,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,874494,200,,
QJ00874621,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,874621,200,,
QJ00874953,,,UX14393,個,1,JPY,0,,2014/12/10,2019/11/10,,59,0,1,874953,100,,
QJ00875721,,,UX14393,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,875721,100,,
QJ00875722,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,885305,2100,,
QJ00877348,,,UX14403,個,1,JPY,0,,2014/8/1,2019/7/31,,60,0,1,877348,100,,
QJ00877756,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,887074,1700,,
QJ00878072,,,UX14005,個,200,JPY,0,,2014/10/1,2019/9/30,,60,0,1,878072,100,,
QJ00878072,,,UX142K3,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,878072,200,,
QJ00878322,,,UX140G5,個,1,JPY,0,,2014/11/25,2019/11/24,,60,0,1,878322,100,,
QJ00878322,,,UX142P3,個,100,JPY,0,,2014/11/25,2019/11/24,,60,0,1,878322,200,,
QJ00878322,,,UX143V3,個,50,JPY,0,,2014/11/25,2019/11/24,,60,0,1,878322,300,,
QJ00878322,,,UX14995,個,100,JPY,0,,2014/11/25,2019/11/24,,60,0,1,878322,400,,
QJ00878322,,,UX141G3,個,1,JPY,0,,2014/11/25,2019/11/24,,60,0,1,878322,500,,
QJ00878385,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,878385,2800,,
QJ00878666,,,UX14383,個,1,JPY,0,,2014/10/17,2019/10/16,,60,0,1,878666,100,,
QJ00878856,,,UX142K3,個,1,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,200,,
QJ00878856,,,UX143V3,個,50,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,300,,
QJ00878856,,,UX142N3,個,10,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,400,,
QJ00878856,,,UX14985,個,50,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,500,,
QJ00878856,,,UX14965,個,30,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,600,,
QJ00878856,,,UX14935,個,5,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,700,,
QJ00878856,,,UX141G3,個,1,JPY,0,,2014/11/25,2019/11/30,,60,0,1,878856,800,,
QJ00878883,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,878883,100,,
QJ00878896,,,UX141C3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,895537,2300,,
QJ00878951,,,UX14393,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,878951,200,,
QJ00879044,,,UX14383,個,1,JPY,0,,2014/11/10,2019/11/9,,60,0,1,879044,100,,
QJ00879190,,,UX14383,個,1,JPY,0,,2014/11/27,2019/11/30,,60,0,1,894960,1400,,
QJ00879191,,,UX14383,個,1,JPY,0,,2014/12/6,2019/12/31,,61,0,1,901447,1500,,
QJ00879502,,,UX141D3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,894216,2700,,
QJ00880728,,,UX141C3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,880728,2200,,
QJ00880751,,,UX14383,個,1,JPY,0,,2014/11/20,2019/10/19,,59,0,1,880751,200,,
QJ00880864,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,880864,100,,
QJ00880865,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,880865,100,,
QJ00880902,,,UX14413,個,1,JPY,0,,2014/11/1,2018/10/31,,48,0,1,880902,600,,
QJ00880949,,,UX142K3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,880949,800,,
QJ00880949,,,UX143Q3,個,4,JPY,0,,2014/11/1,2019/10/31,,60,0,1,880949,900,,
QJ00880949,,,UX142T3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,880949,1000,,
QJ00880949,,,UX142F2,個,1,JPY,0,,2016/11/1,2017/10/31,,12,0,1,880949,1300,,
QJ00880949,,,UX142F2,個,1,JPY,0,,2017/11/1,2018/10/31,,12,0,1,880949,1400,,
QJ00880949,,,UX142F2,個,1,JPY,0,,2018/11/1,2019/10/31,,12,0,1,880949,1500,,
QJ00881241,,,UX142K3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,881241,300,,
QJ00881241,,,UX143V3,個,50,JPY,0,,2015/1/1,2019/12/31,,60,0,1,881241,400,,
QJ00881241,,,UX143T3,個,30,JPY,0,,2015/1/1,2019/12/31,,60,0,1,881241,500,,
QJ00881241,,,UX14985,個,50,JPY,0,,2015/1/1,2019/12/31,,60,0,1,881241,600,,
QJ00881241,,,UX14955,個,20,JPY,0,,2015/1/1,2019/12/31,,60,0,1,881241,700,,
QJ00881241,,,UX141G3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,881241,800,,
QJ00881792,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,892650,1700,,
QJ00881805,,,UX14383,個,1,JPY,0,,2014/10/16,2019/10/15,,60,0,1,881805,100,,
QJ00881842,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,891090,1600,,
QJ00883042,,,UX149R1,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,894546,2100,,
QJ00883079,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893286,2300,,
QJ00883079,,,UX14782,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893286,2400,,
QJ00883177,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,891289,1900,,
QJ00883318,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,883318,200,,
QJ00883669,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,883669,100,,
QJ00884707,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,884707,100,,
QJ00885520,,,UX14383,個,1,JPY,0,,2014/12/16,2019/12/15,,60,0,1,885520,200,,
QJ00886307,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,907500,1800,,
QJ00886621,,,UX141G3,個,1,JPY,0,,2014/10/11,2019/10/10,,60,0,1,893222,1800,,
QJ00887235,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,896336,2900,,
QJ00887612,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,887612,600,,
QJ00887628,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,887628,100,,
QJ00888187,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888187,300,,
QJ00888187,,,UX143V3,個,50,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888187,400,,
QJ00888187,,,UX142N3,個,10,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888187,500,,
QJ00888187,,,UX14965,個,30,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888187,600,,
QJ00888187,,,UX14895,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888187,700,,
QJ00888187,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888187,800,,
QJ00888543,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888543,200,,
QJ00888543,,,UX143R3,個,5,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888543,300,,
QJ00888543,,,UX144U3,個,5,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888543,400,,
QJ00888543,,,UX142T3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888543,500,,
QJ00888543,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,888543,600,,
QJ00888583,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,894510,3700,,
QJ00888594,,,UX142K3,個,1,JPY,0,,2014/12/6,2019/12/5,,60,0,1,893819,400,,
QJ00888594,,,UX141G3,個,1,JPY,0,,2014/12/6,2019/12/5,,60,0,1,893819,500,,
QJ00888607,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,892258,2200,,
QJ00889204,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,906105,1600,,
QJ00889288,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,889288,200,,
QJ00891183,,,UX14413,個,1,JPY,0,,2014/11/1,2018/10/31,,48,0,1,891183,1700,,
QJ00891251,,,UX142K3,個,1,JPY,0,,2014/12/15,2019/11/30,,60,0,1,911438,400,,
QJ00891251,,,UX142V3,個,100,JPY,0,,2014/12/15,2019/11/30,,60,0,1,911438,500,,
QJ00891251,,,UX142P3,個,100,JPY,0,,2015/1/5,2019/12/31,,60,0,1,911438,1000,,
QJ00891251,,,UX141G3,個,1,JPY,0,,2015/1/5,2019/12/31,,60,0,1,911438,1100,,
QJ00891390,,,UX14413,個,1,JPY,0,,2015/11/1,2019/10/31,,48,0,1,891390,600,,
QJ00891390,,,UX14413,個,1,JPY,0,,2015/11/1,2019/10/31,,48,0,1,891390,700,,
QJ00891773,,,UX14413,個,1,JPY,0,,2015/5/1,2019/4/30,,48,0,1,891773,1000,,
QJ00891781,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,891781,3100,,
QJ00891845,,,UX14413,個,1,JPY,0,,2014/12/1,2018/11/30,,48,0,1,891845,100,,
QJ00892099,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,892751,2800,,
QJ00892187,,,UX14383,個,1,JPY,0,,2014/12/20,2019/12/19,,60,0,1,892187,100,,
QJ00892569,,,UX142N2,個,25,JPY,0,,2014/2/1,2019/1/31,,60,0,1,894573,2200,,
QJ00892569,,,UX14373,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,894573,2400,,
QJ00892569,,,UX14413,個,1,JPY,0,,2015/2/1,2019/1/31,,48,0,1,894573,2500,,
QJ00892589,,,UX141E3,個,1,JPY,0,,2014/12/17,2019/12/16,,60,0,1,892589,100,,
QJ00893388,,,UX142F2,個,1,JPY,0,,2016/12/1,2017/11/30,,12,0,1,893388,1000,,
QJ00893388,,,UX142F2,個,1,JPY,0,,2017/12/1,2018/11/30,,12,0,1,893388,1100,,
QJ00893388,,,UX142F2,個,1,JPY,0,,2018/12/1,2019/11/30,,12,0,1,893388,1200,,
QJ00893388,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893388,1300,,
QJ00893388,,,UX143Q3,個,4,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893388,1400,,
QJ00893388,,,UX14895,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893388,1500,,
QJ00893388,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893388,1600,,
QJ00893492,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,893492,3700,,
QJ00893494,,,UX14403,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,893494,200,,
QJ00893879,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/30,,60,0,1,893879,200,,
QJ00895284,,,UX141A3,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,895284,100,,
QJ00895284,,,UX14425,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,895284,200,,
QJ00895284,,,UX14395,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,895284,300,,
QJ00895329,,,UX14393,個,1,JPY,0,,2014/12/5,2019/12/4,,60,0,1,895329,100,,
QJ00895491,,,UX14413,個,1,JPY,0,,2015/11/1,2019/10/31,,48,0,1,895491,1100,,
QJ00895627,,,UX14383,個,1,JPY,0,,2014/10/1,2019/9/30,,60,0,1,895627,200,,
QJ00896119,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,912234,2000,,
QJ00897539,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,897539,1300,,
QJ00898300,,,UXA40T2,個,1,JPY,0,,2014/12/31,2019/11/30,,59,0,1,898300,1800,,
QJ00898322,,,UX142K3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,300,,
QJ00898322,,,UX143S3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,400,,
QJ00898322,,,UX143P3,個,3,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,500,,
QJ00898322,,,UX144V3,個,20,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,600,,
QJ00898322,,,UX144U3,個,5,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,700,,
QJ00898322,,,UX144S3,個,3,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,800,,
QJ00898322,,,UX141G3,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,898322,900,,
QJ00898701,,,UX143V3,個,50,JPY,0,,2014/12/8,2019/12/7,,60,0,1,898701,200,,
QJ00898701,,,UX143S3,個,20,JPY,0,,2014/12/8,2019/12/7,,60,0,1,898701,300,,
QJ00898701,,,UX14985,個,50,JPY,0,,2014/12/8,2019/12/7,,60,0,1,898701,400,,
QJ00898701,,,UX14965,個,30,JPY,0,,2014/12/8,2019/12/7,,60,0,1,898701,500,,
QJ00898708,,,UXA40T2,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,898708,2100,,
QJ00898722,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,898722,100,,
QJ00898980,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,909422,2100,,
QJ00899099,,,UX141D3,個,1,JPY,0,,2014/12/10,2019/12/9,,60,0,1,899099,200,,
QJ00899123,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,907387,2600,,
QJ00899142,,,UXA40T2,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,899142,200,,
QJ00899798,,,UX142K3,個,1,JPY,0,,2015/1/1,2019/12/30,,60,0,1,899798,200,,
QJ00899798,,,UX143V3,個,50,JPY,0,,2015/1/1,2019/12/30,,60,0,1,899798,300,,
QJ00899798,,,UX14975,個,40,JPY,0,,2015/1/1,2019/12/30,,60,0,1,899798,400,,
QJ00899798,,,UX141G3,個,1,JPY,0,,2015/1/1,2019/12/30,,60,0,1,899798,500,,
QJ00900062,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,900062,200,,
QJ00900731,,,UX142K3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,900731,100,,
QJ00900731,,,UX144V3,個,20,JPY,0,,2015/1/1,2019/12/31,,60,0,1,900731,200,,
QJ00900731,,,UX142P3,個,100,JPY,0,,2015/1/1,2019/12/31,,60,0,1,900731,300,,
QJ00900731,,,UX141G3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,900731,400,,
QJ00900861,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,912382,1400,,
QJ00901509,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,901509,300,,
QJ00901509,,,UX142N3,個,10,JPY,0,,2014/12/1,2019/11/30,,60,0,1,901509,400,,
QJ00901509,,,UX143N3,個,2,JPY,0,,2014/12/1,2019/11/30,,60,0,1,901509,500,,
QJ00901509,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,901509,600,,
QJ00901576,,,UX141C3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,901576,100,,
QJ00901603,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,901603,200,,
QJ00901644,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,901644,100,,
QJ00902254,,,UX142K3,個,1,JPY,0,,2014/12/15,2019/12/26,,60,0,1,902254,100,,
QJ00902254,,,UX141G3,個,1,JPY,0,,2014/12/15,2019/12/26,,60,0,1,902254,400,,
QJ00902254,,,UX14293,個,1,JPY,0,,2014/12/15,2019/12/26,,60,0,1,902254,500,,
QJ00902376,,,UX142U3,個,10,JPY,0,,2014/12/1,2019/11/30,,60,0,1,913902,800,,
QJ00902376,,,UX144U3,個,5,JPY,0,,2014/12/1,2019/11/30,,60,0,1,913902,900,,
QJ00902376,,,UX144S3,個,3,JPY,0,,2014/12/1,2019/11/30,,60,0,1,913902,1000,,
QJ00902602,,,UX141D3,個,1,JPY,0,,2014/12/10,2019/12/9,,60,0,1,902602,100,,
QJ00902613,,,UX14413,個,1,JPY,0,,2016/1/1,2019/12/31,,48,0,1,902613,300,,
QJ00902613,,,UX141G3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,902613,400,,
QJ00904751,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,904751,100,,
QJ00904769,,,UX14383,個,1,JPY,0,,2014/11/1,2019/10/31,,60,0,1,904769,300,,
QJ00905482,,,UX14383,個,1,JPY,0,,2014/9/1,2019/8/31,,60,0,1,905482,200,,
QJ00906132,,,UX143V3,個,50,JPY,0,,2014/12/18,2019/11/30,,59,0,1,906132,100,,
QJ00906132,,,UX141G3,個,1,JPY,0,,2014/12/18,2019/11/30,,59,0,1,906132,200,,
QJ00906516,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,906516,200,,
QJ00906630,,,UX14413,個,1,JPY,0,,2015/12/1,2019/11/30,,48,0,1,906630,500,,
QJ00906741,,,UX142P3,個,100,JPY,0,,2014/12/1,2019/11/30,,60,0,1,906741,100,,
QJ00907043,,,UX14413,個,1,JPY,0,,2014/12/1,2018/11/30,,48,0,1,907043,900,,
QJ00907186,,,UX14383,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,907186,100,,
QJ00907644,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,907644,300,,
QJ00907644,,,UX142N3,個,10,JPY,0,,2014/12/1,2019/11/30,,60,0,1,907644,400,,
QJ00907644,,,UX143N3,個,2,JPY,0,,2014/12/1,2019/11/30,,60,0,1,907644,500,,
QJ00907644,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,907644,600,,
QJ00908358,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,908358,100,,
QJ00908643,,,UX14393,個,1,JPY,0,,2014/11/29,2019/11/28,,60,0,1,909208,2900,,
QJ00909005,,,UX14383,個,1,JPY,0,,2014/12/1,2018/7/31,,44,0,1,909005,100,,
QJ00909401,,,UX142H2,個,1,JPY,0,,2014/12/1,2018/11/30,,48,0,1,909401,600,,
QJ00909538,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,909538,100,,
QJ00909800,,,UX142K3,個,1,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,300,,
QJ00909800,,,UX144Y3,個,50,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,400,,
QJ00909800,,,UX144V3,個,20,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,500,,
QJ00909800,,,UX143V3,個,50,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,600,,
QJ00909800,,,UX143S3,個,20,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,700,,
QJ00909800,,,UX143R3,個,5,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,800,,
QJ00909800,,,UX141G3,個,1,JPY,0,,2014/12/26,2019/12/25,,60,0,1,909800,900,,
QJ00910023,,,UX142K3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,915320,5000,,
QJ00910023,,,UX141G3,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,915320,5100,,
QJ00910221,,,UX14413,個,1,JPY,0,,2014/10/1,2018/9/30,,48,0,1,910221,500,,
QJ00910865,,,UX142K3,個,1,JPY,0,,2014/12/25,2019/12/24,,60,0,1,910865,100,,
QJ00910865,,,UX142N3,個,10,JPY,0,,2014/12/25,2019/12/24,,60,0,1,910865,200,,
QJ00910865,,,UX142U3,個,10,JPY,0,,2014/12/25,2019/12/24,,60,0,1,910865,300,,
QJ00910865,,,UX141G3,個,1,JPY,0,,2014/12/25,2019/12/24,,60,0,1,910865,400,,
QJ00910926,,,UX14403,個,1,JPY,0,,2013/8/1,2018/7/31,,60,0,1,910926,100,,
QJ00911257,,,UX143V3,個,50,JPY,0,,2015/1/1,2019/12/31,,60,0,1,911257,200,,
QJ00911257,,,UX142U3,個,10,JPY,0,,2015/1/1,2019/12/31,,60,0,1,911257,300,,
QJ00911257,,,UX144U3,個,5,JPY,0,,2015/1/1,2019/12/31,,60,0,1,911257,400,,
QJ00911257,,,UX141G3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,911257,500,,
QJ00911257,,,UX142K3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,911257,600,,
QJ00912478,,,UX14413,個,1,JPY,0,,2015/1/1,2018/12/31,,48,0,1,912478,400,,
QJ00913205,,,UX140X5,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,916416,1900,,
QJ00913209,,,UX144E7,個,1,JPY,0,,2014/12/26,2019/12/25,,60,0,1,916278,3100,,
QJ00914146,,,UX142K3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,914146,300,,
QJ00914146,,,UX141G3,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,914146,400,,
QJ00914146,,,UX142P3,個,100,JPY,0,,2015/1/1,2019/12/31,,60,0,1,914146,500,,
QJ00914146,,,UX14985,個,50,JPY,0,,2015/1/1,2019/12/31,,60,0,1,914146,600,,
QJ00914730,,,UX143S3,個,20,JPY,0,,2014/12/1,2019/11/30,,60,0,1,914730,100,,
QJ00914830,,,UX140X5,個,1,JPY,0,,2014/12/1,2019/11/30,,60,0,1,914830,100,,
QJ00915113,,,UX14413,個,1,JPY,0,,2014/12/1,2018/11/30,,48,0,1,915113,800,,
QJ00916093,,,UX14383,個,1,JPY,0,,2015/1/1,2019/12/31,,60,0,1,916093,100,,
QJ00916372,,,UX140H5,個,1,JPY,0,,2014/12/19,2019/12/18,,60,0,1,917159,2700,,
