試算番号（明細）,バージョン1,PLANID,品目コード,基本数量単位,数量,販売伝票通貨,標準単価,□S販売単価,契約開始日,契約終了日,解約日,契約期間数,更新期間数,HARIS伝票区分,受注伝票番号,受注明細番号,□前受注伝票番号,□前受注明細番号
QJ00249037,,,UX149R1,個,1,JPY,0,,2012/07/27,2013/07/26,,12,0,1,256427,2900,,
QJ00249042,,,UXA40T1,個,1,JPY,0,,2012/07/01,2014/06/30,,24,0,1,249042,400,,
QJ00249051,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/02/28,,44,0,1,249150,100,,
QJ00249487,,,UXA40T4,個,1,JPY,0,,2012/07/10,2017/04/30,,58,0,1,249487,200,,
QJ00249524,,,UX149R1,個,1,JPY,0,,2012/07/25,2013/07/31,,12,0,1,257336,1600,,
QJ00249618,,,UX149R1,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,260016,1700,,
QJ00249648,,,UX142G2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,259009,100,,
QJ00249648,,,UX14293,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,259009,200,,
QJ00249693,,,UX149R1,個,1,JPY,0,,2012/07/25,2013/07/24,,12,0,1,257135,2000,,
QJ00250048,,,UXA40T1,個,1,JPY,0,,2012/04/01,2014/03/31,,24,0,1,250048,600,,
QJ00250048,,,UXA40T1,個,1,JPY,0,,2012/04/01,2014/03/31,2012/09/26,24,0,4,250048,600,,
QJ00250049,,,UXA40T1,個,1,JPY,0,,2012/05/01,2014/04/30,,24,0,1,250049,600,,
QJ00250061,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,250061,100,,
QJ00250233,,,UXA40T2,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,256034,2500,,
QJ00250238,,,UX149R1,個,1,JPY,0,,2012/07/27,2013/07/26,,12,0,1,256170,2300,,
QJ00250282,,,UXA40T0,個,1,JPY,0,,2012/07/29,2015/07/28,,36,0,1,258731,3100,,
QJ00250283,,,UXA40T0,個,1,JPY,0,,2012/08/09,2015/08/08,,36,0,1,267554,2300,,
QJ00250401,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,260528,1700,,
QJ00250522,,,UX14393,個,1,JPY,0,,2012/08/01,2016/07/31,,48,0,1,250522,200,,
QJ00250524,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,250524,200,,
QJ00250524,,,UX142C2,個,25,JPY,0,,2012/08/01,2013/07/31,,12,0,1,250524,300,,
QJ00250551,,,UX142F2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,250551,500,,
QJ00250718,,,UXA40T4,個,1,JPY,0,,2012/08/01,2017/03/31,,56,0,1,250889,200,,
QJ00250729,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,250729,200,,
QJ00250729,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,4,250729,200,,
QJ00250987,,,UXA40T4,個,1,JPY,0,,2012/08/01,2017/03/28,,56,0,1,282806,100,,
QJ00250996,,,UX149R1,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,254806,1400,,
QJ00251090,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,251090,400,,
QJ00251219,,,UXA40T0,個,1,JPY,0,,2012/07/29,2015/07/28,,36,0,1,259584,2200,,
QJ00251227,,,UX149R1,個,1,JPY,0,,2012/07/26,2013/07/25,,12,0,1,256074,3600,,
QJ00251457,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,251457,800,,
QJ00251457,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,4,251457,800,,
QJ00251663,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,278285,2100,,
QJ00251663,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,2012/09/11,60,0,4,278285,2100,,
QJ00251800,,,UX149R1,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,258661,1900,,
QJ00251801,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,257701,2000,,
QJ00251848,,,UX142G2,個,1,JPY,0,,2012/09/01,2014/08/31,,24,0,1,283398,1000,,
QJ00251848,,,UX14343,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,283398,1100,,
QJ00251848,,,UX14353,個,1,JPY,0,,2013/09/01,2014/08/31,,12,0,1,283398,1200,,
QJ00251947,,,UXA40T4,個,1,JPY,0,,2012/08/01,2017/03/31,,56,0,1,251947,100,,
QJ00252096,,,UX142G2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,252096,100,,
QJ00252096,,,UX14293,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,252096,200,,
QJ00252178,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,259033,1700,,
QJ00252447,,,UX14762,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,252447,600,,
QJ00252450,,,UXA40T0,個,1,JPY,0,,2012/08/01,2015/07/31,,36,0,1,268668,2900,,
QJ00252475,,,UX14403,個,1,JPY,0,,2012/09/01,2017/03/31,,55,0,1,266140,100,,
QJ00252477,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,256445,2000,,
QJ00252482,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,258061,2200,,
QJ00252482,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,2012/10/31,60,0,4,258061,2200,,
QJ00252523,,,UX14393,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,259222,2000,,
QJ00252548,,,UX142A2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,252548,200,,
QJ00253056,,,UX14403,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,253056,100,,
QJ00253203,,,UX142E2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,279864,3500,,
QJ00253205,,,UX149R1,個,1,JPY,0,,2012/08/10,2013/08/09,,12,0,1,271509,1700,,
QJ00253254,,,UX142E2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,260228,600,,
QJ00253315,,,UX149R1,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,274060,900,,
QJ00253379,,,UX142F2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,253379,400,,
QJ00253380,,,UX142H2,個,1,JPY,0,,2012/06/01,2016/05/31,,48,0,1,253380,400,,
QJ00253446,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,253446,100,,
QJ00253446,,,UX142C2,個,25,JPY,0,,2012/07/01,2013/06/30,,12,0,1,253446,200,,
QJ00253682,,,UXA40T0,個,1,JPY,0,,2012/07/25,2015/07/31,,36,0,1,253682,2900,,
QJ00253906,,,UX149R1,個,1,JPY,0,,2012/07/30,2013/07/29,,12,0,1,259397,1900,,
QJ00253906,,,UX149R1,個,1,JPY,0,,2012/07/30,2013/07/29,2012/09/25,12,0,4,259397,1900,,
QJ00254207,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,257150,2600,,
QJ00254424,,,UXA40T3,個,1,JPY,0,,2012/07/25,2017/06/30,,59,0,1,255749,100,,
QJ00254638,,,UX142G2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,254638,10,,
QJ00254658,,,UX142F2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,254724,100,,
QJ00254731,,,UX14383,個,1,JPY,0,,2012/08/09,2017/08/08,,60,0,1,271246,1900,,
QJ00254904,,,UX142E2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,258815,2100,,
QJ00254944,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,270193,2600,,
QJ00255093,,,UXA40T0,個,1,JPY,0,,2012/07/31,2013/07/30,,12,0,1,259268,1100,,
QJ00255159,,,UX149R1,個,1,JPY,0,,2012/09/03,2013/09/02,,12,0,1,270497,2000,,
QJ00255218,,,UXA40T1,個,1,JPY,0,,2012/07/01,2014/06/30,,24,0,1,255218,400,,
QJ00255285,,,UX14383,個,1,JPY,0,,2012/07/17,2017/07/16,,60,0,1,273842,1900,,
QJ00255409,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,255845,200,,
QJ00255547,,,UXA40T0,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,257251,2400,,
QJ00255844,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,256197,800,,
QJ00255975,,,UX142E2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,255975,400,,
QJ00255975,,,UX14373,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,255975,500,,
QJ00256324,,,UXA40T0,個,1,JPY,0,,2012/08/20,2015/08/19,,36,0,1,278512,2300,,
QJ00256431,,,UX149R1,個,1,JPY,0,,2012/07/30,2013/07/29,,12,0,1,259961,3200,,
QJ00256448,,,UX142E2,個,1,JPY,0,,2012/07/21,2013/07/20,,12,0,1,257341,1100,,
QJ00256538,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,259141,2000,,
QJ00256808,,,UX14403,個,1,JPY,0,,2012/07/01,2017/06/30,,60,0,1,256808,100,,
QJ00256852,,,UXA40T0,個,1,JPY,0,,2012/08/17,2015/08/16,,36,0,1,276437,1200,,
QJ00257015,,,UX142E2,個,1,JPY,0,,2012/08/28,2013/08/27,,12,0,1,280885,2800,,
QJ00257154,,,UX142E2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,259922,2500,,
QJ00257154,,,UX142E2,個,1,JPY,0,,2012/09/01,2013/08/31,2012/09/01,12,0,4,259922,2500,,
QJ00257170,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,257170,100,,
QJ00257170,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,2013/03/25,12,0,4,257170,100,,
QJ00257392,,,UX142F2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,257392,100,,
QJ00257542,,,UX149R1,個,1,JPY,0,,2012/07/19,2013/07/19,,12,0,1,258880,3100,,
QJ00257729,,,UX142C2,個,25,JPY,0,,2012/07/01,2013/06/30,,12,0,1,257729,400,,
QJ00257729,,,UX14353,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,257729,500,,
QJ00257768,,,UXA40T4,個,1,JPY,0,,2012/08/01,2017/03/31,,56,0,1,257768,100,,
QJ00258365,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,258365,100,,
QJ00258515,,,UX142G2,個,1,JPY,0,,2012/07/31,2013/07/30,,12,0,1,260698,100,,
QJ00258723,,,UX14413,個,1,JPY,0,,2012/07/26,2016/06/30,,47,0,1,259085,500,,
QJ00258902,,,UX149R1,個,1,JPY,0,,2012/07/16,2013/07/15,,12,0,1,260460,3800,,
QJ00258909,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,280103,2900,,
QJ00259040,,,UX14293,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,259040,100,,
QJ00259051,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,259051,600,,
QJ00259051,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,2012/08/24,12,0,4,259051,600,,
QJ00259103,,,UXA40T4,個,1,JPY,0,,2012/08/01,2016/10/31,,51,0,1,263865,200,,
QJ00259106,,,UXA40T2,個,1,JPY,0,,2012/05/01,2017/04/30,,60,0,1,264194,100,,
QJ00259106,,,UXA40T2,個,1,JPY,0,,2012/05/01,2017/04/30,2013/01/30,60,0,4,264194,100,,
QJ00259108,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,259108,500,,
QJ00259121,,,UXA40T4,個,1,JPY,0,,2011/12/01,2016/11/30,,60,0,1,259121,100,,
QJ00259223,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,259223,2200,,
QJ00259362,,,UXA40T2,個,1,JPY,0,,2011/10/01,2016/09/30,,60,0,1,259362,200,,
QJ00259502,,,UX149R1,個,1,JPY,0,,2012/08/27,2013/08/26,,12,0,1,280332,2400,,
QJ00259711,,,UX149R1,個,1,JPY,0,,2012/07/31,2013/07/30,,12,0,1,260641,1400,,
QJ00259980,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,259980,100,,
QJ00260029,,,UX142A2,個,1,JPY,0,,2012/07/01,2013/06/30,,12,0,1,260029,100,,
QJ00260599,,,UXA40T0,個,1,JPY,0,,2012/07/25,2015/07/31,,36,0,1,260599,2900,,
QJ00260829,,,UX149R1,個,1,JPY,0,,2012/08/30,2013/08/29,,12,0,1,281287,2100,,
QJ00261270,,,UX14403,個,1,JPY,0,,2012/07/01,2017/06/30,,60,0,1,261270,200,,
QJ00261336,,,UXA40T0,個,1,JPY,0,,2012/09/01,2015/07/31,,35,0,1,281201,2800,,
QJ00261361,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,261387,100,,
QJ00261567,,,UX14722,個,1,JPY,0,,2012/06/01,2015/05/31,,36,0,1,261567,100,,
QJ00261567,,,UX14722,個,1,JPY,0,,2012/06/01,2015/05/31,2014/10/16,36,0,4,261567,100,,
QJ00262681,,,UXA40T3,個,1,JPY,0,,2012/08/01,2016/10/31,,51,0,1,262681,200,,
QJ00262749,,,UXA40T2,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,262749,100,,
QJ00262776,,,UX149R1,個,1,JPY,0,,2012/08/26,2013/08/25,,12,0,1,272312,1600,,
QJ00262913,,,UX142A2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,262913,100,,
QJ00262913,,,UX142A2,個,1,JPY,0,,2012/09/01,2013/08/31,2012/09/30,12,0,4,262913,100,,
QJ00262941,,,UX142A2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,262941,100,,
QJ00262976,,,UXA40T2,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,282569,1700,,
QJ00263104,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,273342,1200,,
QJ00263237,,,UX149R1,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,273945,1500,,
QJ00263390,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,280786,1700,,
QJ00263390,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,2013/09/30,60,0,4,280786,1700,,
QJ00263449,,,UXA40T3,個,1,JPY,0,,2012/09/01,2016/09/30,,49,0,1,263449,100,,
QJ00263452,,,UX149R1,個,1,JPY,0,,2012/08/27,2013/08/26,,12,0,1,278513,1200,,
QJ00263453,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,277147,2000,,
QJ00263464,,,UX14343,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,263464,2400,,
QJ00263465,,,UX14343,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,277472,2400,,
QJ00263542,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,263542,100,,
QJ00263587,,,UX149R1,個,1,JPY,0,,2012/09/03,2013/09/02,,12,0,1,276800,1700,,
QJ00263591,,,UX142G2,個,1,JPY,0,,2012/08/01,2012/09/30,,2,0,1,263591,100,,
QJ00263749,,,UX14393,個,1,JPY,0,,2012/08/20,2017/08/19,,60,0,1,276181,2000,,
QJ00263886,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,263886,3200,,
QJ00263932,,,UX149R1,個,1,JPY,0,,2012/08/27,2013/08/26,,12,0,1,278236,2200,,
QJ00264257,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,264257,2400,,
QJ00264261,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,279230,1300,,
QJ00264790,,,UX14383,個,1,JPY,0,,2012/08/23,2017/08/22,,60,0,1,279862,1700,,
QJ00265041,,,UX149R1,個,1,JPY,0,,2012/08/13,2013/08/31,,13,0,1,273253,900,,
QJ00265042,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,275177,2600,,
QJ00265173,,,UX149R1,個,1,JPY,0,,2012/08/27,2013/08/16,,12,0,1,277859,1800,,
QJ00265387,,,UX149R1,個,1,JPY,0,,2012/08/17,2013/08/16,,12,0,1,270983,1600,,
QJ00265759,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,276811,3100,,
QJ00265789,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,280934,1700,,
QJ00265896,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,282716,200,,
QJ00265897,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,306380,200,,
QJ00265991,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,265991,100,,
QJ00266116,,,UXA40T0,個,1,JPY,0,,2012/09/13,2013/09/12,,12,0,1,299845,2500,,
QJ00266161,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,267155,100,,
QJ00266214,,,UX142E2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,275827,2200,,
QJ00266256,,,UX149R1,個,1,JPY,0,,2012/08/04,2013/08/03,,12,0,1,271404,1800,,
QJ00266258,,,UX14722,個,1,JPY,0,,2012/08/01,2015/07/31,,36,0,1,266258,200,,
QJ00266406,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,278367,1800,,
QJ00266623,,,UXA40T0,個,1,JPY,0,,2012/08/26,2015/08/25,,36,0,1,278376,3500,,
QJ00266624,,,UX142G2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,271545,100,,
QJ00266624,,,UX14353,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,271545,200,,
QJ00267174,,,UX149R1,個,1,JPY,0,,2012/09/24,2013/09/23,,12,0,1,301010,2300,,
QJ00267230,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,267230,100,,
QJ00267358,,,UX142A2,個,1,JPY,0,,2012/06/01,2013/05/31,,12,0,1,267358,100,,
QJ00267533,,,UX149R1,個,1,JPY,0,,2012/08/29,2013/08/28,,12,0,1,281134,1800,,
QJ00267655,,,UXA40T0,個,1,JPY,0,,2012/09/01,2015/08/31,,36,0,1,279747,2800,,
QJ00267868,,,UX142A2,個,1,JPY,0,,2012/06/01,2013/05/31,,12,0,1,267868,500,,
QJ00267881,,,UX142H2,個,1,JPY,0,,2012/08/01,2016/07/31,,48,0,1,267881,100,,
QJ00267952,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,268821,100,,
QJ00268106,,,UX149R1,個,1,JPY,0,,2012/08/30,2013/08/29,,12,0,1,282145,2700,,
QJ00268112,,,UX14383,個,1,JPY,0,,2012/10/01,2017/09/30,,60,0,1,298685,2800,,
QJ00268114,,,UX149R1,個,1,JPY,0,,2012/08/20,2013/08/19,,12,0,1,280937,2200,,
QJ00268149,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,268149,200,,
QJ00268195,,,UX149R1,個,1,JPY,0,,2012/08/23,2013/08/22,,12,0,1,280443,2200,,
QJ00268308,,,UXA40T0,個,1,JPY,0,,2012/08/01,2015/07/31,,36,0,1,282104,1600,,
QJ00268760,,,UX149R1,個,1,JPY,0,,2012/09/27,2013/09/26,,12,0,1,308986,1800,,
QJ00268780,,,UX149R1,個,1,JPY,0,,2012/08/01,2013/08/31,,13,0,1,279080,2200,,
QJ00268818,,,UX149R1,個,1,JPY,0,,2012/08/23,2013/08/22,,12,0,1,279734,2200,,
QJ00269105,,,UX142H2,個,1,JPY,0,,2012/07/01,2016/06/30,,48,0,1,270719,100,,
QJ00269196,,,UX149R1,個,1,JPY,0,,2012/08/24,2013/08/23,,12,0,1,279748,1800,,
QJ00269198,,,UXA40T0,個,1,JPY,0,,2012/08/22,2013/08/21,,12,0,1,279740,1500,,
QJ00269198,,,UXA40T0,個,1,JPY,0,,2012/08/22,2013/08/21,2012/08/30,12,0,4,279740,1500,,
QJ00269332,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,280647,2200,,
QJ00269560,,,UX142E2,個,1,JPY,0,,2012/08/09,2013/08/08,,12,0,1,271397,700,,
QJ00269834,,,UX14393,個,1,JPY,0,,2012/08/22,2017/08/21,,60,0,1,282161,2900,,
QJ00269986,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,269986,100,,
QJ00270133,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,270133,3000,,
QJ00270134,,,UX149R1,個,1,JPY,0,,2012/08/29,2013/08/28,,12,0,1,280104,1800,,
QJ00270135,,,UX149R1,個,1,JPY,0,,2012/08/30,2013/08/29,,12,0,1,281772,1700,,
QJ00270320,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,278311,1900,,
QJ00270347,,,UX14383,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,270347,100,,
QJ00270360,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,281394,1600,,
QJ00270439,,,UXA40T0,個,1,JPY,0,,2012/08/16,2013/08/15,,12,0,1,280952,1500,,
QJ00270536,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,290281,200,,
QJ00270536,,,UX14782,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,290281,300,,
QJ00270603,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,283702,1500,,
QJ00270642,,,UX14393,個,1,JPY,0,,2012/08/29,2013/08/28,,12,0,1,282440,1900,,
QJ00270913,,,UX142F2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,270913,600,,
QJ00270913,,,UX142F2,個,1,JPY,0,,2012/08/01,2013/07/31,2012/08/20,12,0,4,270913,600,,
QJ00271121,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,298431,2700,,
QJ00271296,,,UX149R1,個,1,JPY,0,,2012/08/29,2013/08/28,,12,0,1,278886,1700,,
QJ00271382,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,294878,1800,,
QJ00271588,,,UXA40T2,個,1,JPY,0,,2012/07/01,2017/06/30,,60,0,1,280859,1900,,
QJ00271589,,,UX142H2,個,1,JPY,0,,2012/09/01,2016/08/31,,48,0,1,271589,100,,
QJ00271591,,,UX142A2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,271591,400,,
QJ00271593,,,UX149R1,個,1,JPY,0,,2012/08/30,2013/08/29,,12,0,1,282475,1600,,
QJ00271607,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,306381,200,,
QJ00271700,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,271700,2800,,
QJ00271811,,,UX142E2,個,1,JPY,0,,2012/08/29,2013/08/28,,12,0,1,282272,900,,
QJ00271824,,,UX149R1,個,1,JPY,0,,2012/08/24,2013/08/23,,12,0,1,282194,1800,,
QJ00271959,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,272170,100,,
QJ00271988,,,UX142A2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,271988,500,,
QJ00272188,,,UX14413,個,1,JPY,0,,2012/08/01,2016/07/31,,48,0,1,272188,100,,
QJ00272188,,,UX14413,個,1,JPY,0,,2012/08/01,2016/07/31,2012/12/31,48,0,4,272188,100,,
QJ00272340,,,UX14403,個,1,JPY,0,,2012/08/01,2017/07/31,,60,0,1,272340,300,,
QJ00272613,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,272613,600,,
QJ00272736,,,UX149R1,個,1,JPY,0,,2012/05/24,2013/05/23,,12,0,1,274541,2200,,
QJ00272737,,,UXA40T0,個,1,JPY,0,,2012/08/30,2015/08/29,,36,0,1,291149,3100,,
QJ00272760,,,UX149R1,個,1,JPY,0,,2012/08/20,2013/08/19,,12,0,1,281413,1700,,
QJ00272794,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,281370,2200,,
QJ00273115,,,UX142E2,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,296181,800,,
QJ00273230,,,UX14383,個,1,JPY,0,,2012/08/01,2017/08/31,,61,0,1,273436,100,,
QJ00273496,,,UXA40T2,個,1,JPY,0,,2012/08/21,2017/07/20,,59,0,1,273496,200,,
QJ00273528,,,UX149R1,個,1,JPY,0,,2012/08/17,2013/08/16,,12,0,1,276737,1300,,
QJ00273738,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,281779,2300,,
QJ00273741,,,UXA40T0,個,1,JPY,0,,2012/10/01,2015/09/30,,36,0,1,292584,1400,,
QJ00273742,,,UX142E2,個,1,JPY,0,,2012/11/23,2013/11/22,,12,0,1,281473,1700,,
QJ00273819,,,UXA40T0,個,1,JPY,0,,2012/08/31,2015/08/30,,36,0,1,281815,1600,,
QJ00273822,,,UX149R1,個,1,JPY,0,,2012/09/01,2013/08/31,,12,0,1,279259,2300,,
QJ00273962,,,UX14393,個,1,JPY,0,,2012/07/22,2017/07/21,,60,0,1,275346,2900,,
QJ00273963,,,UX142H2,個,1,JPY,0,,2012/08/01,2016/07/31,,48,0,1,274200,100,,
QJ00274112,,,UX142D2,個,50,JPY,0,,2012/07/01,2013/06/30,,12,0,1,274112,600,,
QJ00274293,,,UX14383,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,277144,100,,
QJ00274375,,,UXA40T0,個,1,JPY,0,,2012/09/01,2015/08/31,,36,0,1,282351,1900,,
QJ00274668,,,UXA40T0,個,1,JPY,0,,2012/08/26,2013/08/25,,12,0,1,281702,2500,,
QJ00274696,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,274696,500,,
QJ00274704,,,UXA40T1,個,1,JPY,0,,2012/09/01,2014/08/31,,24,0,1,274895,700,,
QJ00274705,,,UXA40T1,個,1,JPY,0,,2012/09/01,2014/08/31,,24,0,1,274896,700,,
QJ00274749,,,UXA40T0,個,1,JPY,0,,2012/08/29,2013/08/28,,12,0,1,281402,700,,
QJ00274772,,,UX142A2,個,1,JPY,0,,2012/08/01,2013/07/31,,12,0,1,274772,100,,
QJ00274788,,,UX142H2,個,1,JPY,0,,2012/08/01,2016/07/31,,48,0,1,274788,100,,
QJ00274803,,,UX142H2,個,1,JPY,0,,2012/08/01,2016/07/31,,48,0,1,274803,800,,
QJ00275504,,,UX149R1,個,1,JPY,0,,2012/09/24,2013/08/23,,11,0,1,299444,3400,,
QJ00275668,,,UX149R1,個,1,JPY,0,,2012/08/30,2013/08/29,,12,0,1,282599,4000,,
QJ00275715,,,UX14403,個,1,JPY,0,,2012/08/24,2017/07/23,,59,0,1,282362,2900,,
QJ00275735,,,UX142G2,個,1,JPY,0,,2012/08/27,2013/08/26,,12,0,1,285419,100,,
QJ00275749,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,,60,0,1,283708,2200,,
QJ00275749,,,UX14393,個,1,JPY,0,,2012/09/01,2017/08/31,2015/06/10,60,0,4,283708,2200,,
QJ00275969,,,UX149R1,個,1,JPY,0,,2012/09/05,2013/09/04,,12,0,1,283302,1900,,
QJ00276027,,,UX142E2,個,1,JPY,0,,2012/09/20,2013/09/19,,12,0,1,299016,1400,,
